-9.351225364719117916e-01,-9.019777261231626264e-01,-9.688879239388874520e-01,-5.269739756182367785e-01,-5.090005144838276596e-01,-4.140708237568448968e-01
-1.564891835657846453e-01,-4.488202642287194011e-01,-5.554882912810426010e-01,-5.748378728185115083e-01,-1.317819202725575845e-01,-4.411646898572195719e-01
1.980656111125302099e-01,-1.715187297365129149e-01,1.789193302793428419e-01,-5.645577615838431873e-01,-1.100335202795603012e-01,-4.236572590513013603e-01
-2.653171645834809245e-01,3.912241007690775429e-01,-5.384635152364454225e-01,-6.851906801582580142e-01,-3.204671274585749186e-01,-5.894576068440052774e-01
-1.443512097829952878e-01,-3.245879691127255273e-01,-6.741264217933971847e-02,-6.306728044418351553e-01,-6.245941493325933569e-02,-5.188035717949304182e-01
-3.942047562054275534e-01,2.730479594450277436e-01,-9.397079366801439071e-02,7.729964355861302927e-01,7.292290030789694288e-01,3.931010130396014879e-01
-7.576896081318679199e-01,-8.434101443098126483e-01,-6.238660651672897073e-01,-3.791678494117555198e-01,-5.999374988675783005e-01,2.765750732433724379e-01
-7.254180487717634684e-02,6.685675074498701465e-01,8.535145076830771838e-02,1.823650936075178475e-01,-1.869131391407988507e-01,-2.447326575831643147e-01
-4.668786987301261626e-01,-3.125749815582031799e-01,-9.163534121257917997e-01,-3.107011336533552215e-01,-7.480803692734875332e-01,6.968776256607296660e-02
3.151761544334003573e-01,1.006337897623007738e+00,5.032782845243678471e-01,-5.913378160081005364e-01,-3.119149956996885090e-02,-6.329938559801583375e-01
