-7.854438417973496067e-01,-8.866490064391068238e-01,-6.751323623577731858e-01,-5.753033904497777407e-01,-6.223706441067126116e-01,-6.329011150588547130e-01
-3.899968405816471306e-01,-5.264209064733669230e-01,-8.556523651161364041e-01,-4.552830278590055402e-01,-4.582275713490006064e-01,-1.690301814685279680e-01
-1.085975945782182428e-01,-2.472819475658036836e-01,-6.932205813848746345e-01,-4.553360518658882694e-01,7.413921568488253400e-02,-4.474983215268169001e-01
-1.685452402380428205e-01,2.860925896648633393e-01,-9.274603941781179861e-01,-6.903230637894677280e-01,-8.302228362647416926e-01,-7.478021175599922632e-01
-4.676089247690979334e-01,3.695005615772762458e-02,-2.094521270256456125e-01,-6.313204433044686814e-01,3.174025528976198718e-01,-4.754013134496552495e-01
-6.152919403318384273e-01,-5.739427966164657446e-01,8.459910672901553574e-02,8.622316025471914169e-02,-2.718990087925672872e-01,-5.004162988209698293e-01
-1.559609263961070358e-01,1.546219609016178387e-01,1.833413699528734647e-02,-1.619121318432236445e-01,5.278831243231293380e-01,-1.206235228226121003e-01
-4.095351532130568906e-01,-6.215671862159589667e-01,-5.004899573648082800e-01,-6.605905610494082758e-01,-4.131960388032124842e-01,-7.495947613072847515e-01
-4.679339611306121416e-01,-6.746385766496116876e-01,1.550926981470797106e-01,-7.725761773702023438e-01,5.789140754010545231e-02,-6.910212749372918184e-01
2.128000616833051861e+00,1.650321153517247119e-01,-8.162352718916122685e-01,-7.990676084662388101e-01,-5.179136873703796828e-01,-6.013819048689578173e-01
