2.080437166646429137e-01,6.732504882959615689e-01,-1.331648875750989780e-01,-2.814289490116524406e-01,-4.868348670647090759e-01,1.938180335554961498e-01,-4.406116098693212413e-01,-2.143359305115204450e-01,-3.793698784353574660e-01,-1.293790702050116315e-01
-8.976128868575612707e-02,5.934554385024216616e-01,-1.009896006813408298e-01,-5.412949322631404048e-01,-4.851179989552368843e-01,1.468861710270255860e-01,-2.889131040510366510e-01,-6.905679726051412726e-02,-3.554812665437649954e-01,2.960493897465125146e-01
-1.538732998156627507e-01,-7.770626525471059642e-02,-5.544867534685137267e-01,5.287631953690810627e-02,1.011931259199493199e-01,-4.275264567588609177e-01,-8.070258795704055022e-01,-6.007168602120163126e-01,-4.676530386344151524e-01,-3.512745687253981952e-01
-2.161954540642972156e-01,2.851317201692198933e-01,-7.183039251819329785e-01,-8.558228227644806285e-01,8.211910155476323525e-02,-2.898487791965479454e-01,-5.442741688422551016e-01,-5.466759493779649315e-02,-6.963024368413311960e-01,3.531274813589331263e-01
-5.702453640398393725e-02,-2.296206971611113312e-01,-4.693074080959864780e-01,4.050127175071705637e-02,5.998420521220210189e-01,-5.943832252044890518e-01,-6.356012238243391455e-01,-1.353850617235844711e-01,-3.994943754642584222e-01,-3.387239888808913357e-01
-5.903049594404338185e-01,9.752165539663532057e-02,-4.415139700154455671e-01,-3.906267853921609468e-01,-4.639311727885560288e-02,-6.713042010282233019e-01,-4.379145926228782959e-01,-2.143002249574653684e-01,-5.155433968009538459e-01,-1.688404845571924995e-01
