-6.560309042944003632e-01,-5.091138581404003327e-01,-5.161640446935480409e-01,7.260542906016708153e-01,-2.020600131177810455e-01,4.026721500634415363e-01
3.380750524929196366e-01,4.033547267464959035e-02,-6.463800236754626560e-01,-1.882482661863316697e-01,-5.551527283400268242e-01,-3.093721251836030750e-01
-1.200523063390186163e-01,-4.402893945621209892e-02,2.259993638446685174e-02,-1.582002858439844617e-01,7.379999377073274136e-01,3.500014826758793829e-01
-3.905468432798906986e-01,-5.686186095292213860e-01,-1.604204770625168031e-01,-5.156977191420109019e-01,-4.099397472057386138e-01,-6.807898674607557599e-01
7.076078730264196981e-01,-2.110073611983167771e-02,1.077129832355413708e+00,-1.862546755088010098e-01,1.629712314862640510e-01,-3.170142343139207841e-01
5.925980247943268830e-01,7.015329036005555352e-01,-7.942401017902958604e-02,-8.766895193282386867e-02,-2.309237050281318648e-01,-2.145658568226943008e-01
8.408887525384960149e-02,8.555215575954447371e-02,-2.606188461439681303e-01,-4.271900982256741086e-01,-5.485059975278177014e-01,-4.361433706927775322e-01
2.098661650650845145e-01,-5.809906497545991311e-01,-5.037892421334331239e-01,-6.422845703433101017e-01,-3.309154415581199160e-01,-4.025402108080589070e-01
-5.631960571533900506e-01,5.108616500760385266e-03,3.341622725805651672e+00,1.842560753734488133e+00,5.104729941493116208e+00,5.730046302122850932e-01
7.299349702799996509e-01,1.754343563062047140e-01,1.238713502686247026e+00,6.879022157007416705e-02,2.957573878489445196e+00,8.658756214830447551e-01
1.138897576938888045e+00,-3.161490900106351254e-01,-6.805143626743276331e-02,2.724036255120696470e+00,8.322607787098150744e-01,1.713626948831603602e+00
-4.430209144368837393e-01,-6.742508954198462856e-01,-4.363502173910863702e-01,9.428245506676669052e-01,-3.862435664948413727e-01,-1.189129491087134553e-02
-4.146739554497244074e-01,-1.436534883477124658e-01,2.313136246955665443e-01,5.863906062723812651e-01,4.907611118308307097e-01,2.566557243311268222e-01
6.473109998056773839e-02,1.342315941422595749e-01,-7.095014172914386741e-01,-5.314181304796776750e-01,-5.575541304209753468e-01,-4.937455905921274146e-01
-3.863568169217260762e-01,-6.407176866609554100e-01,-1.972677473461440997e-02,-3.431825181973009453e-01,1.016155113659553549e-01,-1.294524248724854831e-01
-5.128257971543923599e-01,-2.215688089654858639e-01,-6.509546668952554960e-01,-1.519472342115852914e-01,-4.756687602403014692e-01,-4.649680453559109083e-01
2.220501236508321541e-01,2.443173471958887344e+00,5.887590156468485575e-03,1.429937427949806050e+00,1.090267043583417639e+00,1.031516508942698085e+00
-8.101256194266035493e-01,-7.305543305912725049e-01,-6.220103468746822628e-01,-5.810979235908323437e-01,-5.614944650368204337e-01,-5.062946469160048979e-01
-8.729207371081355860e-02,-3.420177381760394208e-01,8.306348765125320943e-01,5.443840057427382639e-01,4.468253282389308412e-01,3.759378410932170400e-01
1.000162661131131087e-01,-7.746541986934423960e-03,4.105920054707649647e-01,4.053968615239445517e-01,4.257977763150503914e-01,9.031001218960701404e-01
