-6.818480884407551734e-01,-5.058804551374795899e-01,-5.113357987020221707e-01,1.573194993985045365e+00,3.439810656306979686e-01,6.131183294169347819e-01
-1.832858597062428652e-01,-4.638793774208161969e-01,8.348031295074669345e-01,-2.423346140943627713e-01,3.910100726328938903e-01,-2.462782741218063343e-01
-3.987126424841340722e-01,-6.127986045774268531e-01,-4.281912673396834901e-01,-2.508143183214351160e-02,-3.691681531621350265e-01,-1.455098655849213496e-01
1.168624145429617983e-01,1.341011395597917710e+00,-3.525340328536584744e-01,1.525348973727383539e+00,-2.768039160883414285e-01,-2.095875013991423119e-01
1.628562353505021765e+00,1.810868346499963533e+00,9.264913461359494118e-01,4.143392677232881627e-01,1.362929212545791191e-01,4.614177959132080842e-01
-2.597211850034526481e-01,3.065057329397867514e-02,2.927931076164536073e-01,-3.705198904453712583e-01,-4.034422707755534049e-02,-2.136016892147501178e-01
-3.098488742726145384e-01,-5.380070993920286204e-01,-6.499842532747292234e-02,-3.442594937106184250e-01,1.267885883721519003e-01,5.478879217941625690e-01
-3.378762031797277049e-02,-3.981059390736308989e-01,3.042400193955405174e-01,9.107069119939148472e-02,2.857511240108016048e-01,8.884010970549969244e-01
-4.691692534180019192e-01,-4.256777364458591006e-01,-5.468978377772604205e-01,1.849215568315983604e-01,-2.415071121662533959e-01,-1.988502021689991239e-01
1.519286981675489923e+00,2.524077009089190082e-01,2.545113615176965993e-01,1.567686517738915968e-03,-2.776596706402441606e-01,-1.144034709289061535e-01
-5.602572769213009368e-02,-3.872883070579594689e-01,-3.752818163217813696e-01,1.450348320991177165e-01,8.603948785611201244e-02,-1.946848750409523876e-01
1.783239042073317127e-01,1.265847538685143325e+00,-3.495420218157157533e-01,5.410827140599011598e-01,-5.626328391403998541e-01,4.058303686351192457e-02
1.093182093677388389e+00,-5.641575138068620765e-01,1.777847867323064657e+00,4.816114209901268262e-01,3.199598295938685388e-01,1.890207442460747900e-01
1.998372599014289763e-01,-4.491096475479148253e-01,-3.963303820406065547e-01,-4.559305077253589245e-01,-4.815353700462835507e-01,-3.462927413066929638e-01
3.738000682726926871e-01,2.245122914572605377e-01,1.314091659709744515e-02,-1.278523752784568590e-01,-9.226099873379600691e-02,-4.162129713392504482e-01
-3.958036966898904052e-01,1.751898177968427284e-01,1.333937176651178551e-02,-1.791940886736780730e-02,3.887405324402735257e-02,1.893528134322573220e-01
7.568471872511774168e-02,-2.677632927316851985e-01,-5.193155173234305089e-01,-4.878774919354921802e-01,-4.355245284193440813e-01,-2.561271836501418653e-01
-7.060355638728506023e-01,3.183978833088115801e-01,-4.222584011958495642e-01,-1.536679140675878408e-01,-3.894856278282302631e-01,-2.170804069423514227e-01
-1.100882755420927867e-01,8.411373014300314033e-01,3.764936425211274917e-01,9.882155208133913682e-01,-3.254445161460305935e-01,2.055693647267168855e-01
-3.186032783706491678e-01,-2.709511797647505826e-01,-3.177219885019825774e-01,6.431223617364281719e-02,-4.613504228444321731e-01,8.503502333586111794e-02
